event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
LG-00389,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-01 21:00:00,2017-04-02 00:00:00,2017-04-01 23:00:00,4,4.985,0.003,166066.67,7.12,19.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00390,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-03 21:00:00,2017-04-04 00:00:00,2017-04-03 23:00:00,4,14.127,0.021,67171.43,23.7,56.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00391,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-04-07 13:00:00,2017-04-07 20:00:00,2017-04-07 15:00:00,8,27.495,2.414,1038.98,13.02,200.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00392,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-08 18:00:00,2017-04-08 21:00:00,2017-04-08 20:00:00,4,14.498,0.116,12398.28,16.38,57.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00393,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-16 17:00:00,2017-04-17 18:00:00,2017-04-16 19:00:00,26,,,,,,,,1,true_positive,SYN-M2-04-02
LG-00394,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-22 20:00:00,2017-04-23 00:00:00,2017-04-22 22:00:00,5,37.206,0.103,36022.33,41.06,185.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00395,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-04-24 09:00:00,2017-04-24 12:00:00,2017-04-24 11:00:00,4,43.123,6.324,581.89,4.29,147.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00396,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-04-25 10:00:00,2017-04-25 13:00:00,2017-04-25 12:00:00,4,39.664,4.823,722.39,4.72,139.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00397,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-28 18:00:00,2017-04-28 23:00:00,2017-04-28 20:00:00,6,44.405,11.378,290.27,26.74,198.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00398,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-04-29 07:00:00,2017-04-29 07:00:00,2017-04-29 07:00:00,1,70.97,2.428,2822.98,5.53,68.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00399,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-29 10:00:00,2017-04-29 21:00:00,2017-04-29 12:00:00,12,102.509,5.94,1625.74,17.13,1158.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00400,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-01 17:00:00,2017-05-01 21:00:00,2017-05-01 19:00:00,5,105.183,28.456,269.63,47.23,383.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00401,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-02 19:00:00,2017-05-02 23:00:00,2017-05-02 21:00:00,5,27.771,4.095,578.17,13.51,118.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00402,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-09 18:00:00,2017-05-10 03:00:00,2017-05-09 20:00:00,10,16.957,1.008,1582.24,13.04,159.5,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-04-03
LG-00403,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-05-12 07:00:00,2017-05-12 10:00:00,2017-05-12 09:00:00,4,40.869,4.899,734.23,4.54,143.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00404,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-05-19 05:00:00,2017-05-19 21:00:00,2017-05-19 08:00:00,17,0.007,,,,,,,1,true_positive,SYN-M2-04-04
LG-00405,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-06-20 04:00:00,2017-06-20 04:00:00,2017-06-20 04:00:00,1,32.911,0.879,3644.14,15.22,32.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00406,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-06-27 21:00:00,2017-06-27 21:00:00,2017-06-27 21:00:00,1,237.058,10.018,2266.32,35.34,227.0,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-04-05
LG-00407,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-03 23:00:00,2017-07-04 05:00:00,2017-07-04 01:00:00,7,21.488,0.542,3864.58,18.1,146.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M2-04-06
LG-00408,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-13 09:00:00,2017-07-13 14:00:00,2017-07-13 11:00:00,6,210.865,157.697,33.72,6.19,319.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00409,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-07-20 10:00:00,2017-07-20 14:00:00,2017-07-20 12:00:00,5,217.523,157.552,38.06,7.5,299.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00410,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-07-20 18:00:00,2017-07-20 19:00:00,2017-07-20 19:00:00,2,52.19,41.357,26.19,5.99,21.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00411,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-08-01 08:00:00,2017-08-01 11:00:00,2017-08-01 11:00:00,4,129.755,,,,,,,1,natural,
LG-00412,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-05 10:00:00,2017-08-05 17:00:00,2017-08-05 12:00:00,8,33.903,3.373,905.13,28.38,244.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00413,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-19 08:00:00,2017-08-19 18:00:00,2017-08-19 10:00:00,11,34.075,-0.01,-340850.0,31.09,374.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00414,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-08-20 09:00:00,2017-08-20 09:00:00,2017-08-20 09:00:00,1,45.598,0.511,8823.29,10.73,45.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00415,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-09-02 08:00:00,2017-09-02 09:00:00,2017-09-02 08:00:00,2,15.288,0.45,3297.33,6.2,29.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00416,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-09-05 16:00:00,2017-09-05 17:00:00,2017-09-05 16:00:00,2,122.295,65.111,87.83,14.45,114.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00417,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-09-11 14:00:00,2017-09-11 16:00:00,2017-09-11 16:00:00,3,78.294,11.107,604.91,5.27,201.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00418,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-13 22:00:00,2017-09-14 04:00:00,2017-09-14 00:00:00,7,7.895,0.028,28096.43,8.1,55.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00419,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-09-15 03:00:00,2017-09-15 04:00:00,2017-09-15 03:00:00,2,6.432,0.022,29136.36,6.69,12.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00420,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-15 22:00:00,2017-09-16 05:00:00,2017-09-16 00:00:00,8,5.698,0.183,3022.19,6.97,33.1,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00421,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-16 09:00:00,2017-09-16 17:00:00,2017-09-16 11:00:00,9,48.271,3.987,1110.71,4.35,398.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00422,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-09-17 00:00:00,2017-09-17 01:00:00,2017-09-17 01:00:00,2,7.155,0.068,10422.06,7.13,14.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00423,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-17 04:00:00,2017-09-17 08:00:00,2017-09-17 06:00:00,5,20.668,0.775,2566.84,9.28,99.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00424,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-17 13:00:00,2017-09-17 16:00:00,2017-09-17 15:00:00,4,42.004,2.685,1464.39,6.15,157.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00425,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-17 23:00:00,2017-09-18 06:00:00,2017-09-18 01:00:00,8,7.327,0.23,3085.65,8.11,56.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00426,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-18 22:00:00,2017-09-19 06:00:00,2017-09-19 00:00:00,9,5.164,0.087,5835.63,8.26,45.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00427,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-20 00:00:00,2017-09-20 06:00:00,2017-09-20 02:00:00,7,3.823,0.035,10822.86,6.34,26.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00428,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-09-20 22:00:00,2017-09-20 23:00:00,2017-09-20 23:00:00,2,5.703,-0.083,-6971.08,5.73,11.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00429,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-21 18:00:00,2017-09-22 00:00:00,2017-09-21 20:00:00,7,40.145,11.542,247.82,11.22,200.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00430,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-22 23:00:00,2017-09-23 01:00:00,2017-09-23 01:00:00,3,9.2,0.005,183900.0,12.1,27.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00431,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-24 06:00:00,2017-09-24 10:00:00,2017-09-24 08:00:00,5,33.245,6.014,452.79,4.06,138.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00432,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-09-25 17:00:00,2017-09-25 17:00:00,2017-09-25 17:00:00,1,135.645,94.918,42.91,6.1,40.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00433,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-27 01:00:00,2017-09-27 04:00:00,2017-09-27 03:00:00,4,6.109,0.135,4425.19,8.05,23.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00434,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-09-27 17:00:00,2017-09-27 18:00:00,2017-09-27 18:00:00,2,107.897,62.51,72.61,5.45,90.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00435,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-09-27 21:00:00,2017-09-27 23:00:00,2017-09-27 23:00:00,3,14.558,2.595,461.0,8.73,36.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00436,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-01 11:00:00,2017-10-01 18:00:00,2017-10-01 13:00:00,8,17.482,1.814,863.73,8.58,125.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00437,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-03 00:00:00,2017-10-03 00:00:00,2017-10-03 00:00:00,1,8.083,0.001,808200.0,5.25,8.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00438,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-03 04:00:00,2017-10-03 04:00:00,2017-10-03 04:00:00,1,9.237,-0.077,-12096.1,7.53,9.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00439,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-03 21:00:00,2017-10-04 01:00:00,2017-10-03 23:00:00,5,5.597,0.057,9719.3,4.31,27.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00440,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-04 06:00:00,2017-10-04 06:00:00,2017-10-04 06:00:00,1,6.223,0.008,77687.5,5.03,6.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00441,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-04 18:00:00,2017-10-04 20:00:00,2017-10-04 20:00:00,3,60.085,8.61,597.85,14.71,154.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00442,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-05 17:00:00,2017-10-05 21:00:00,2017-10-05 19:00:00,5,77.515,17.157,351.8,10.76,301.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00443,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-06 04:00:00,2017-10-06 04:00:00,2017-10-06 04:00:00,1,7.143,0.022,32368.18,5.76,7.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00444,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-08 19:00:00,2017-10-09 01:00:00,2017-10-08 21:00:00,7,62.346,0.022,283290.91,21.61,438.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00445,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-10 00:00:00,2017-10-10 01:00:00,2017-10-10 01:00:00,2,7.125,-0.027,-26488.89,5.39,14.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00446,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-10 05:00:00,2017-10-10 06:00:00,2017-10-10 05:00:00,2,7.689,0.177,4244.07,5.29,15.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00447,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-10 18:00:00,2017-10-10 21:00:00,2017-10-10 20:00:00,4,58.234,26.139,122.79,7.18,128.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00448,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-14 02:00:00,2017-10-14 06:00:00,2017-10-14 02:00:00,5,17.917,-0.009,-192064.29,32.84,53.8,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00449,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-14 09:00:00,2017-10-14 20:00:00,2017-10-14 11:00:00,12,38.548,3.233,1092.33,26.84,423.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00450,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-15 00:00:00,2017-10-15 00:00:00,2017-10-15 00:00:00,1,10.694,0.639,1573.55,8.13,10.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00451,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-15 05:00:00,2017-10-15 05:00:00,2017-10-15 05:00:00,1,9.612,0.517,1759.19,7.35,9.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00452,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-10-18 12:00:00,2017-10-18 16:00:00,2017-10-18 14:00:00,5,46.195,5.434,750.11,6.62,203.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00453,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-10-19 08:00:00,2017-10-19 10:00:00,2017-10-19 10:00:00,3,44.457,5.233,749.55,4.55,117.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00454,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-19 18:00:00,2017-10-19 20:00:00,2017-10-19 20:00:00,3,27.373,3.007,810.31,8.01,73.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00455,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-20 06:00:00,2017-10-20 06:00:00,2017-10-20 06:00:00,1,7.208,-0.011,-65627.27,5.84,7.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00456,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-22 19:00:00,2017-10-22 22:00:00,2017-10-22 21:00:00,4,39.212,2.343,1573.58,38.3,147.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00457,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-23 23:00:00,2017-10-24 11:00:00,2017-10-24 01:00:00,13,39.82,9.589,315.27,9.85,393.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00458,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-24 23:00:00,2017-10-25 00:00:00,2017-10-25 00:00:00,2,6.869,0.117,5770.94,6.3,13.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00459,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-25 04:00:00,2017-10-25 06:00:00,2017-10-25 06:00:00,3,18.338,0.19,9551.58,40.16,54.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00460,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-10-25 17:00:00,2017-10-25 19:00:00,2017-10-25 19:00:00,3,31.611,3.828,725.78,6.05,83.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00461,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-27 08:00:00,2017-10-27 08:00:00,2017-10-27 08:00:00,1,30.685,3.579,757.36,5.25,27.1,month cross-fit (other 11 months of 2017),,1,false_positive,
